Date,AAPL,GOOG,MSFT
2017-05-02,34.26308441,45.65794373,63.05907822
2017-05-03,34.15855408,46.18605042,62.85890961
2017-05-04,34.03544235,46.41622162,62.61322403
2017-05-05,34.5998764,46.19052887,62.78611374
2017-05-08,35.54059219,46.54775238,62.73152924
2017-05-09,35.76823807,46.44163132,62.82248688
2017-05-10,35.59866333,46.27273941,63.06818008
2017-05-11,35.90653229,46.36341476,62.29475021
2017-05-12,36.40798187,46.44412613,62.2219429
2017-05-15,36.31468582,46.68625259,62.26744461
2017-05-16,36.26105118,46.98119354,63.5212059
2017-05-17,35.04356384,45.81637573,61.75497818
2017-05-18,35.57767487,46.34547806,61.96545792
2017-05-19,35.69894409,46.53330231,61.94715118
2017-05-22,35.91587448,46.92439651,62.64266205
2017-05-23,35.87154388,47.27115631,62.85314178
2017-05-24,35.76426315,47.57705307,62.93548584
2017-05-25,35.88787842,48.30344391,63.71339035
2017-05-26,35.82722473,48.39959717,64.02454376
2017-05-30,35.84122467,48.61930466,64.43635559
2017-05-31,35.62897491,48.07027817,63.91476822
2017-06-01,35.72694016,48.17440414,64.15266418
2017-06-02,36.25638199,48.60535431,65.67185974
2017-06-05,35.90186691,49.00790787,66.14772797
2017-06-06,36.02313995,48.65367889,66.36736298
2017-06-07,36.2377243,48.87140274,66.24840546
2017-06-08,36.14909744,48.99446106,65.84570313
2017-06-09,34.74734879,47.32147217,64.35401154
2017-06-12,33.91703033,46.97621155,63.85982895
2017-06-13,34.18991852,47.49933243,64.65602112
2017-06-14,33.85639572,47.36780167,64.30825043
2017-06-15,33.65348053,46.94681931,63.96964645
2017-06-16,33.18235397,46.82076645,64.0611496
2017-06-19,34.1316185,47.69711685,64.85736084
2017-06-20,33.82142258,47.36132813,63.97880554
2017-06-21,34.02198792,47.8007431,64.30825043
2017-06-22,33.96601868,47.68317032,64.29911041
2017-06-23,34.11762238,48.10664749,65.16850281
2017-06-26,34.01033401,47.4430275,64.54618073
2017-06-27,33.52286911,46.20049667,63.33818817
2017-06-28,34.01266479,46.85614395,63.87812424
2017-06-29,33.51120377,45.72520065,62.67928314
2017-06-30,33.59049988,45.2738266,63.08192825
2017-07-03,33.46923065,44.77412033,62.38641739
2017-07-05,33.60683823,45.4222908,63.21920013
2017-07-06,33.2896347,45.17219162,62.75246811
2017-07-07,33.62781906,45.76506042,63.5669632
2017-07-10,33.83306885,46.27373505,64.04285431
2017-07-11,33.9426918,46.33800125,64.05200195
2017-07-12,33.99167633,47.02254868,65.11358643
2017-07-13,34.46513748,47.18844604,65.68096924
2017-07-14,34.76135635,47.62836456,66.60532379
2017-07-17,34.88262177,47.50032425,67.12691498
2017-07-18,35.00391006,48.09718323,67.08119202
2017-07-19,35.22315979,48.37069702,67.59366608
2017-07-20,35.06455231,48.23419189,67.92313385
2017-07-21,35.04821396,48.47183609,67.52960205
2017-07-24,35.47271347,48.84151077,67.35572815
2017-07-25,35.62431717,47.36481476,67.89568329
2017-07-26,35.79224396,47.2203331,67.76756287
2017-07-27,35.1158638,46.53728485,66.95307159
2017-07-28,34.86863708,46.90795517,66.84323883
2017-07-31,34.68904114,46.35842896,66.53209686
2017-08-01,34.99692154,46.3748703,66.42228699
2017-08-02,36.65055466,46.35295105,66.12943268
2017-08-03,36.28437805,46.01715469,66.02875519
2017-08-04,36.47563171,46.231884,66.51379395
2017-08-07,37.04005432,46.30163193,66.2575531
2017-08-08,37.33626556,46.17359161,66.61447144
2017-08-09,37.56483459,45.97978973,66.32159424
2017-08-10,36.36832047,45.19959259,65.35153198
2017-08-11,36.87408829,45.55581665,66.34908295
2017-08-14,37.42903137,45.96833038,67.34657288
2017-08-15,37.83879471,45.94591141,67.36496735
2017-08-16,37.68658829,46.18206024,67.76060486
2017-08-17,36.96306992,45.38592529,66.61056519
2017-08-18,36.87877655,45.37047958,66.69332886
2017-08-21,36.81087112,45.17069626,66.38054657
2017-08-22,37.4126358,46.06896973,67.30979919
2017-08-23,37.4594574,46.18405533,66.90497589
2017-08-24,37.29322433,45.89907837,66.87734222
2017-08-25,37.4313736,45.63054276,66.9969635
2017-08-28,37.80835342,45.5269165,67.00617981
2017-08-29,38.1455307,45.89957428,67.20859528
2017-08-30,38.24855423,46.31209564,68.09181213
2017-08-31,38.40076065,46.79834747,68.79103088
2017-09-01,38.41246033,46.69920349,68.02739716
2017-09-05,37.95117188,46.25629807,67.72380829
2017-09-06,37.91137695,46.22441101,67.53058624
2017-09-07,37.75918198,46.62995148,68.39542389
2017-09-08,37.14337158,46.15914536,68.06421661
2017-09-11,37.81537247,46.28768158,68.78185272
2017-09-12,37.66552353,46.43664932,68.70822144
2017-09-13,37.3821907,46.58710861,69.19583893
2017-09-14,37.06141663,46.08989334,68.79103088
2017-09-15,37.43605042,45.84975433,69.2878418
2017-09-18,37.15274048,45.58620453,69.14984131
2017-09-19,37.16677094,45.92548752,69.40748596
2017-09-20,36.54393768,46.41223526,68.9474411
2017-09-21,35.91640472,46.45558167,68.27581787
2017-09-22,35.56518936,46.26028061,68.45985413
2017-09-25,35.25142288,45.88363647,67.40180206
2017-09-26,35.85788345,46.07744217,67.40180206
2017-09-27,36.11310577,47.05542374,67.94458008
2017-09-28,35.89065933,47.30503082,67.9630127
2017-09-29,36.08733368,47.78380966,68.53343201
2017-10-02,36.01475143,47.49285507,68.64382935
2017-10-03,36.1716423,47.71804428,68.32180786
2017-10-04,35.93748856,47.41363525,68.717453
2017-10-05,36.38471222,48.32436371,69.89509583
2017-10-06,36.36364365,48.76926804,69.92267609
2017-10-09,36.49007797,48.67510223,70.18949127
2017-10-10,36.50413895,48.45589447,70.18949127
2017-10-11,36.65633774,49.28541565,70.30908966
2017-10-12,36.52754593,49.21466446,70.953125
2017-10-13,36.75934982,49.30683899,71.29351044
2017-10-16,37.43605042,49.4224205,71.44072723
2017-10-17,37.57419968,49.43138885,71.38553619
2017-10-18,37.40794754,49.46277618,71.40393829
2017-10-19,36.5228653,49.04627609,71.67993927
2017-10-20,36.58608627,49.23310089,72.50798035
2017-10-23,36.56734848,48.24913788,72.52639008
2017-10-24,36.78510666,48.35326004,72.55397034
2017-10-25,36.62354279,48.49225998,72.34236908
2017-10-26,36.85770035,48.45389938,72.46196747
2017-10-27,38.17830658,50.78104019,77.1081543
2017-10-30,39.03764343,50.67342758,77.18174744
2017-10-31,39.58087158,50.65001297,76.52851868
2017-11-01,39.07744217,51.09142303,76.52851868
2017-11-02,39.36310577,51.09540939,77.32896423
2017-11-03,40.39104462,51.43917465,77.41178131
2017-11-06,40.80080414,51.11135101,77.71537018
2017-11-07,40.93192291,51.48151779,77.5313797
2017-11-08,41.26676178,51.80635452,77.79818726
2017-11-09,41.18246841,51.37839127,77.36575317
2017-11-10,41.0461731,51.21945953,77.1633606
2017-11-13,40.88167953,51.10387802,77.21855164
2017-11-14,40.2636528,51.11633301,77.32896423
2017-11-15,39.73256683,50.86274338,76.72795105
2017-11-16,40.2072525,51.4401741,76.93136597
2017-11-17,39.98400497,50.77206802,76.19163513
2017-11-20,39.94404984,50.73669815,76.31184387
2017-11-21,40.68663788,51.53931046,77.41220093
2017-11-22,41.11432648,51.61254883,76.84812927
2017-11-24,41.11666489,51.84421921,76.98683929
2017-11-27,40.90987778,52.52178574,77.55086517
2017-11-28,40.67017365,52.18300247,78.48477936
2017-11-29,39.82654953,50.90011215,77.06077576
2017-11-30,40.38349152,50.88765717,77.82826996
2017-12-01,40.19549561,50.32767105,77.91150665
2017-12-04,39.90175629,49.75522232,74.97108459
2017-12-05,39.86415482,50.07756805,75.44268036
2017-12-06,39.7161026,50.73669815,76.54299927
2017-12-07,39.78896713,51.36195374,76.27484131
2017-12-08,39.80071259,51.66685486,77.81903076
2017-12-11,40.5761795,51.86863327,78.80841827
2017-12-12,40.34824371,51.83773804,79.1320343
2017-12-13,40.48219681,51.84421921,78.91934967
2017-12-14,40.47043228,52.26969147,78.30908966
2017-12-15,40.88167953,53.01899719,80.30634308
2017-12-18,41.45740128,53.66417694,79.87174988
2017-12-19,41.01561356,53.34233856,79.36317444
2017-12-20,40.97097015,53.05686569,79.07653809
2017-12-21,41.12606812,52.99109268,79.0580368
2017-12-22,41.12606812,52.81622696,79.06732178
2017-12-26,40.08270264,52.64783478,78.9655838
2017-12-27,40.08974457,52.28065109,79.25224304
2017-12-28,40.20253754,52.2193718,79.26148224
2017-12-29,39.76781464,52.1326828,79.09506226
2018-01-02,40.47984314,53.05935287,79.47415924
2018-01-03,40.47278595,53.93022537,79.84402466
2018-01-04,40.66078186,54.12552261,80.54676056
2018-01-05,41.12371826,54.91418839,81.54537964
2018-01-08,40.97097015,55.14884567,81.62859344
2018-01-09,40.96627045,55.11496735,81.57312012
2018-01-10,40.95687485,54.93312073,81.20327759
2018-01-11,41.18951035,55.07810211,81.44367981
2018-01-12,41.61484909,55.91210175,82.84915924
2018-01-16,41.40336227,55.88719177,81.69332123
2018-01-17,42.08719635,56.3963623,83.34848785
2018-01-18,42.12479019,56.28725052,83.31148529
2018-01-19,41.93679047,56.67187119,83.21902466
2018-01-22,41.59369659,57.58359909,84.70769501
2018-01-23,41.60311127,58.2890625,84.9758606
2018-01-24,40.94041443,58.00358963,84.90189362
2018-01-25,40.20960617,58.30899048,85.37346649
2018-01-26,40.30358124,58.58151245,86.97309113
2018-01-29,39.4693718,58.56855774,86.84365845
2018-01-30,39.23672485,57.97618866,85.75257874
2018-01-31,39.34481812,58.28756714,87.85153198
2018-02-01,39.42706299,58.17596436,87.15805054
2018-02-02,37.71632004,55.39595795,84.86489105
2018-02-05,36.77401352,52.60099792,81.36972809
2018-02-06,38.31085587,53.8365593,84.44879913
2018-02-07,37.49073029,52.24129105,82.85842133
2018-02-08,36.4591217,49.89672089,78.6049881
2018-02-09,36.905056,51.70322418,81.53614807
2018-02-12,38.39154816,52.40869141,82.41457367
2018-02-13,38.77615356,52.41666031,83.06180573
2018-02-14,39.49108124,53.29351425,84.36243439
2018-02-15,40.8171196,54.2809639,86.08108521
2018-02-16,40.68499374,54.54402161,85.46794891
2018-02-20,40.54814529,54.92564774,86.13681793
2018-02-21,40.36409378,55.36806107,84.99414063
2018-02-22,40.7015152,55.13339996,85.21710205
2018-02-23,41.40936279,56.13779449,87.38165283
2018-02-26,42.22811508,56.98275375,88.64511871
2018-02-27,42.09126282,55.71431351,87.51174927
2018-02-28,42.02754974,55.03874207,87.11225891
2018-03-01,41.29138565,53.2845459,86.25759888
2018-03-02,41.57688904,53.75286102,86.44340515
2018-03-05,41.72080994,54.35121155,86.99151611
2018-03-06,41.68543243,54.5569725,86.69421387
2018-03-07,41.29846573,55.28336334,87.19586945
2018-03-08,41.74913025,56.09843063,87.72541046
2018-03-09,42.46641922,57.79433823,89.68558502
2018-03-12,42.87696457,58.01654053,89.89923096
2018-03-13,42.46405792,56.70475388,87.70684052
2018-03-14,42.10305405,57.26872635,87.18659973
2018-03-15,42.15260696,57.27321243,87.49317169
2018-03-16,42.00395966,56.58319092,87.88336182
2018-03-19,41.36217117,54.79412079,86.2947464
2018-03-20,41.34801865,54.68899918,86.51769257
2018-03-21,40.41128922,54.34872055,85.91385651
2018-03-22,39.84028244,52.26620102,83.4148407
2018-03-23,38.91771698,50.89562607,80.99015045
2018-03-26,40.7652092,52.47196198,87.12153625
2018-03-27,39.71994781,50.07507706,83.1175766
2018-03-28,39.28107834,50.048172,83.04324341
2018-03-29,39.58781052,51.4047966,84.78974915
2018-04-02,39.32827759,50.14332962,82.23503113
2018-04-03,39.73174667,50.48909378,83.34051514
2018-04-04,40.49150085,51.07349014,85.77450562
2018-04-05,40.77230072,51.20650864,85.82095337
2018-04-06,39.72939301,50.17172623,83.8236084
2018-04-09,40.12342072,50.59072113,84.32527924
2018-04-10,40.87847137,51.39732361,86.28544617
2018-04-11,40.6873436,50.81591415,85.337883
2018-04-12,41.08846664,51.44067001,86.93576813
2018-04-13,41.22767258,51.2792511,86.47125244
2018-04-16,41.48485947,51.71318817,87.48387146
2018-04-17,42.05586624,53.51571274,89.24894714
2018-04-18,41.961483,53.41208649,89.59268951
2018-04-19,40.77230072,54.19028854,89.28611755
2018-04-20,39.10176849,53.4559288,88.25494385
2018-04-23,38.98850632,53.18141937,88.58007813
2018-04-24,38.44581985,50.81641006,86.50841522
2018-04-25,38.61334991,50.876194,85.7559433
2018-04-26,38.74783325,51.81581879,87.56747437
2018-04-27,38.29953384,51.3181076,89.01667786
2018-04-30,38.99322891,50.68438339,86.87999725
2018-05-01,39.89928055,51.67980957,88.25494385
2018-05-02,41.66182709,51.03562546,86.8707428
2018-05-03,41.73732376,51.00274277,87.39095306
2018-05-04,43.37482452,52.22285843,88.40357208
2018-05-07,43.68865585,52.55067825,89.38829803
2018-05-08,43.89864349,52.50683594,89.0074234
2018-05-09,44.20772934,53.94417572,90.05719757
2018-05-10,44.84008026,54.68202209,90.95832062
2018-05-11,44.66954422,54.71639633,90.763237
2018-05-14,44.56533051,54.81304932,91.0697937
2018-05-15,44.16029358,53.76830292,90.41021729
2018-05-16,44.57242584,53.8948555,90.64347839
2018-05-17,44.29055786,53.73642349,89.73842621
2018-05-18,44.12950134,53.12710953,89.90638733
2018-05-21,44.44215775,53.7857399,91.0633316
2018-05-22,44.33082581,53.2950058,90.970047
2018-05-23,44.61506653,53.79122543,92.05233765
2018-05-24,44.56533051,53.76880264,91.72577667
2018-05-25,44.66717529,53.59044266,91.77241516
2018-05-29,44.50610733,52.82619095,91.44589233
2018-05-30,44.41135788,53.19884872,92.32289124
2018-05-31,44.26214218,54.05527496,92.22029114
2018-06-01,45.0603714,55.77459717,94.03970337
2018-06-04,45.4369812,56.76055527,94.86074829
2018-06-05,45.78751755,56.77898788,95.34591675
2018-06-06,45.94622421,56.64048767,95.62580872
2018-06-07,45.82305145,55.99181366,94.12364197
2018-06-08,45.40618134,55.84284973,94.82343292
2018-06-11,45.29485703,56.29721832,94.28227997
2018-06-12,45.5435524,56.76204681,94.52484894
2018-06-13,45.16931152,56.53635788,94.09566498
2018-06-14,45.19301224,57.39975739,94.62748718
2018-06-15,44.72875214,57.40673065,93.42388916
2018-06-18,44.7050705,58.4629364,94.1049881
2018-06-19,43.98264313,58.19390488,94.1049881
2018-06-20,44.17451096,58.28258514,95.04735565
2018-06-21,43.92817688,57.67576218,94.36623383
2018-06-22,43.80026245,57.56715775,93.68514252
2018-06-25,43.14890289,56.03914642,91.80041504
2018-06-26,43.68420792,55.72278595,92.44420624
2018-06-27,43.6202507,55.00137711,91.00735474
2018-06-28,43.93764114,55.51154327,92.02433014
2018-06-29,43.84527206,55.58278656,92.00567627
2018-07-02,44.33557129,56.1711731,93.31192017
2018-07-03,43.56340027,54.94707108,92.41621399
2018-07-05,43.9139595,56.01224136,93.07865143
2018-07-06,44.52269363,56.80439377,94.38490295
2018-07-09,45.14090729,57.49591064,95.02867889
2018-07-10,45.08641815,57.43562698,95.28060913
2018-07-11,44.50136948,57.48843765,95.1499939
2018-07-12,45.2474823,58.96214294,97.2119751
2018-07-13,45.31855011,59.22819138,98.36891937
2018-07-16,45.21906662,58.9810791,97.88373566
2018-07-17,45.34695816,59.72539902,98.8540802
2018-07-18,45.0982666,59.57992172,98.07971191
2018-07-19,45.44881439,59.13551712,97.40790558
2018-07-20,45.34458923,59.03338623,99.15266418
2018-07-23,45.38486099,60.0592041,100.7388229
2018-07-24,45.7141037,62.18058014,100.4495697
2018-07-25,46.14519501,62.95878601,103.4072647
2018-07-26,46.00069809,63.18945313,102.2782974
2018-07-27,45.23564148,61.70329285,100.4682159
2018-07-30,44.98220825,60.76865005,98.31292725
2018-07-31,45.0722084,60.64509583,98.97538757
2018-08-01,47.72742462,60.78210449,99.16200256
2018-08-02,49.12252426,61.08800125,100.365593
2018-08-03,49.26464081,60.96644592,100.8041306
2018-08-06,49.52045441,61.01925278,100.8880844
2018-08-07,49.05620193,61.8886261,101.5878601
2018-08-08,49.08936691,62.05752182,102.1570206
2018-08-09,49.47544479,62.23139572,102.3249435
2018-08-10,49.32807541,61.65895462,101.6998291
2018-08-13,49.64657974,61.52941513,100.962738
2018-08-14,49.85575104,61.88264847,102.2223053
2018-08-15,49.97221756,60.50161362,100.8361282
2018-08-16,50.70431137,60.10852814,100.8173752
2018-08-17,51.71688461,59.83301544,100.7612076
2018-08-20,51.21297073,60.17229843,100.0962143
2018-08-21,51.11313629,59.86589813,99.26262665
2018-08-22,51.11552429,60.15037155,100.274147
2018-08-23,51.2201004,60.05322266,100.7424698
2018-08-24,51.37935638,60.81399155,101.529213
2018-08-27,51.80244446,61.86869812,102.6531754
2018-08-28,52.22078705,61.33710861,103.2713242
2018-08-29,53.00041962,62.24135971,104.9197845
2018-08-30,53.48768616,61.73418045,104.8542099
2018-08-31,54.10567856,60.69142914,105.2101517
2018-09-04,54.27919006,59.6357193,104.6294403
2018-09-05,53.92502594,59.1116066,101.613533
2018-09-06,53.02893829,58.36229706,101.8476791
2018-09-07,52.60109329,58.03298569,101.351265
2018-09-10,51.89515305,58.02351379,102.4471054
2018-09-11,53.20719528,58.65723801,104.1892242
2018-09-12,52.54642105,57.93284225,104.6294403
2018-09-13,53.81570053,58.55609894,105.7533722
2018-09-14,53.20483017,58.41660309,106.1841888
2018-09-17,51.78818893,57.59555435,105.0321808
2018-09-18,51.87375259,57.85313034,106.0343246
2018-09-19,51.90465546,58.34486389,104.6200485
2018-09-20,52.29923248,59.13103485,106.3715286
2018-09-21,51.73590088,58.09575653,107.0177841
2018-09-24,52.47986984,58.45845032,107.4018097
2018-09-25,52.81264114,59.02043152,107.195755
2018-09-26,52.39191437,58.81318283,106.7555542
2018-09-27,53.46865463,59.5181427,107.1583099
2018-09-28,53.65644073,59.45985794,107.1208267
2018-10-01,54.0177269,59.5515213,108.2822342
2018-10-02,54.49786377,59.79066849,107.851387
2018-10-03,55.16102219,59.93215561,107.8701324
2018-10-04,54.19124603,58.20038223,105.640976
2018-10-05,53.31176758,57.66032028,105.0228043
2018-10-08,53.18819427,57.24282455,103.8239365
2018-10-09,53.92502594,56.73714066,105.1445999
2018-10-10,51.42689133,53.86745071,99.43122101
2018-10-11,50.97290802,53.772789,99.19707489
2018-10-12,52.79361343,55.30528259,102.6250763
2018-10-15,51.66458511,54.41697311,100.7799149
2018-10-16,52.80312729,55.86327744,103.9644241
2018-10-17,52.57494354,55.58477783,103.6928101
2018-10-18,51.34608459,54.20373917,101.622879
2018-10-19,52.1280899,54.62672424,101.7727356
2018-10-22,52.44659424,54.86087799,102.681282
2018-10-23,52.94099426,54.98692703,101.2482452
2018-10-24,51.12501907,52.34741211,95.83459473
2018-10-25,52.24455643,54.58237839,101.4355545
2018-10-26,51.41263199,53.38169479,100.1805038
2018-10-29,50.44760513,50.82139587,97.2676239
2018-10-30,50.69955063,51.62500763,97.15522766
2018-10-31,52.02112198,53.64574814,100.0400009
2018-11-01,52.81975555,53.30846024,99.2064209
2018-11-02,49.31618881,52.70014191,99.43122101
2018-11-05,47.91618347,51.8183136,100.6956558
2018-11-06,48.43436432,52.60149765,100.8923264
2018-11-07,49.90329742,54.47377396,104.8635712
2018-11-08,49.72917557,53.9262352,104.6668625
2018-11-09,48.77032089,53.11664581,102.6250763
2018-11-12,46.31355286,51.74557114,100.0962143
2018-11-13,45.85082626,51.61703873,100.1617661
2018-11-14,44.55565643,51.99617004,98.74136353
2018-11-15,45.65523911,53.0449028,100.9142914
2018-11-16,46.16091537,52.88447952,101.864357
2018-11-19,44.33144379,50.81740952,98.41213989
2018-11-20,42.21338654,51.10437775,95.67481232
2018-11-21,42.16568756,51.69475937,96.99173737
2018-11-23,41.09471893,51.01071167,96.95410156
2018-11-26,41.65047455,52.24328613,100.1523743
2018-11-27,41.55984116,52.03353882,100.782608
2018-11-28,43.1579361,54.11705399,104.5264359
2018-11-29,42.82638931,54.22018051,103.6516342
2018-11-30,42.59501648,54.52558517,104.3100891
2018-12-03,44.08338165,55.12343597,105.4388809
2018-12-04,42.14421082,52.35289001,102.0807114
2018-12-06,41.67432785,53.24518585,102.7109451
2018-12-07,40.18835068,51.64343643,98.60027313
2018-12-10,40.45311356,51.79140854,101.2058792
2018-12-11,40.22174454,52.39922333,102.146553
2018-12-12,40.33384323,52.99358749,102.6074905
2018-12-13,40.77510834,52.90490723,102.9555359
2018-12-14,39.47040176,51.9184494,99.73847198
2018-12-17,39.10307693,50.64452744,96.78479004
2018-12-18,39.61112976,51.2513504,97.80071259
2018-12-19,38.37558746,50.96736908,97.53733063
2018-12-20,37.40719986,50.28980637,95.48667145
2018-12-21,35.9522171,48.801651,92.40129089
2018-12-24,35.02198792,48.63624954,88.54457092
2018-12-26,37.48828506,51.78692627,94.59305573
2018-12-27,37.24500275,52.00713348,95.17624664
2018-12-28,37.26407623,51.66835022,94.43312836
2018-12-31,37.6242485,51.59511185,95.54311371
2019-01-02,37.66718292,52.10528183,95.11981201
2019-01-03,33.91524506,50.62111282,91.62054443
2019-01-04,35.36307144,53.34383011,95.88175964
2019-01-07,35.28437424,53.22824478,96.00401306
2019-01-08,35.95698547,53.62133026,96.70013428
2019-01-09,36.56760406,53.54062271,98.08290863
2019-01-10,36.68447876,53.32489777,97.45265961
2019-01-11,36.32430267,52.67024994,96.70013428
2019-01-14,35.77810669,52.04748917,95.99464417
2019-01-15,36.51035309,53.66467285,98.77897644
2019-01-16,36.95639801,53.85499573,99.12705231
2019-01-17,37.17583847,54.29989624,99.82313538
2019-01-18,37.4048233,54.71639633,101.318779
2019-01-22,36.56521988,53.33436584,99.40921783
2019-01-23,36.71310043,53.5859642,100.3781281
2019-01-24,36.42210007,53.50275803,99.89839172
2019-01-25,37.62900925,54.35419846,100.8108215
2019-01-28,37.28078842,53.31244278,98.84484863
2019-01-29,36.89436722,52.84113312,96.83182526
2019-01-30,39.41555023,54.2580452,100.0677109
2019-01-31,39.69938278,55.61865997,98.2334137
2019-02-01,39.71845627,55.33865738,96.68132782
2019-02-04,40.84666061,56.4372139,99.46568298
2019-02-05,41.54552841,57.09435272,100.857872
2019-02-06,41.55984116,55.56186295,99.73847198
2019-02-07,40.77272797,54.73881912,99.02355957
2019-02-08,40.82062912,54.5569725,99.39984131
2019-02-11,40.58587265,54.55448532,99.00474548
2019-02-12,40.9356041,55.8677597,100.5474472
2019-02-13,40.76552963,55.80747604,100.4721985
2019-02-14,40.91404724,55.8827095,100.5568695
2019-02-15,40.82302856,55.48313904,101.7985229
2019-02-19,40.94518661,55.72776794,101.7514801
2019-02-20,41.20869064,55.49061584,101.2224731
2019-02-21,40.97633743,54.65212631,103.35746
2019-02-22,41.43386459,55.31973267,104.831131
2019-02-25,41.73568344,55.27140427,105.416832
2019-02-26,41.75963211,55.55687714,106.1442566
2019-02-27,41.88898087,55.60271454,105.9647675
2019-02-28,41.47697449,55.79551697,105.8325119
2019-03-01,41.91294861,56.84524536,106.3048325
2019-03-04,42.12374878,57.18452835,106.0498047
2019-03-05,42.04709625,57.89348602,105.5207596
2019-03-06,41.80515671,57.68572998,105.5679932
2019-03-07,41.3212738,56.96033859,104.2832108
2019-03-08,41.41949463,56.91151428,104.3965988
2019-03-11,42.85435104,58.57752228,106.5882339
2019-03-12,43.33583069,59.44640732,107.3345337
2019-03-13,43.52747726,59.45238495,108.1658554
2019-03-14,44.01134109,59.06526947,108.2508774
2019-03-15,44.5838623,59.01096725,109.4978714
2019-03-18,45.03900146,59.00100708,111.0660248
2019-03-19,44.68207169,59.72789001,111.1416092
2019-03-20,45.07253265,60.97939682,111.0187912
2019-03-21,46.7325592,61.35654068,113.5694122
2019-03-22,45.76481628,60.0592041,110.574791
2019-03-25,45.21146774,59.43644333,111.151062
2019-03-26,44.74435043,59.01893997,111.3872299
2019-03-27,45.14680099,58.44101715,110.3102646
2019-03-28,45.20668411,58.2153244,110.4614487
2019-03-29,45.50130844,58.45545959,111.4155807
2019-04-01,45.81032562,59.50767899,112.4358215
2019-04-02,46.47624969,59.80960083,112.5964127
2019-04-03,46.79485703,60.0801239,113.3332672
2019-04-04,46.876297,60.53250122,112.7570038
2019-04-05,47.19010162,60.1414032,113.2577057
2019-04-08,47.93267441,59.97649765,113.2954712
2019-04-09,47.78895569,59.6481781,112.681427
2019-04-10,48.05724716,59.89279938,113.5410767
2019-04-11,47.65720749,60.01535797,113.6733475
2019-04-12,47.63803482,60.67548752,114.2590408
2019-04-15,47.72427368,60.83640671,114.3535233
2019-04-16,47.72907639,61.13682938,114.0889893
2019-04-17,48.65849304,61.59568024,115.0336685
2019-04-18,48.83337021,61.5971756,116.5452042
2019-04-22,48.99386597,62.21844482,116.9136124
2019-04-23,49.70051575,63.00112915,118.5006866
2019-04-24,49.62385941,62.57516098,118.0944595
2019-04-25,49.17351151,62.94632721,122.0054092
2019-04-26,48.93876648,63.38126373,122.704483
2019-04-29,49.01302719,64.14850616,122.5911102
2019-04-30,48.0692215,59.21125031,123.375206
2019-05-01,50.42873001,58.19490051,120.8056793
2019-05-02,50.10055161,57.92238235,119.2280807
2019-05-03,50.72336197,59.05780029,121.7692413
2019-05-06,49.94005585,59.25658417,121.0607605
2019-05-07,48.59381866,58.49482727,118.5762329
2019-05-08,48.60340118,58.10472488,118.5667877
2019-05-09,48.08119202,57.91091919,118.5573502
2019-05-10,47.41510391,58.00508118,120.097168
2019-05-13,44.65937424,56.39885712,116.5262756
2019-05-14,45.36634827,55.82142639,117.8299561
2019-05-15,45.90979004,58.00209045,119.4892426
2019-05-16,45.70780563,58.73794937,122.2484131
2019-05-17,45.44809723,57.90693665,121.4330292
2019-05-20,44.02693558,56.7386322,119.6789017
2019-05-21,44.87097931,57.27569962,120.3236465
2019-05-22,43.95239639,57.36488342,121.0537262
2019-05-23,43.20214081,56.83429337,119.6409531
2019-05-24,43.03621292,56.47059631,119.6978531
2019-05-28,42.85827255,56.50447464,119.6220016
2019-05-29,42.65388489,55.62314224,118.4652176
2019-05-30,42.87511063,55.69737244,119.2142868
2019-05-31,42.09840775,54.98393631,117.2705078
2019-06-03,41.67277527,51.62599945,113.6295242
2019-06-04,43.19732285,52.46399307,116.7774658
2019-06-05,43.89469147,51.92443085,119.3091125
2019-06-06,44.53913498,52.03004837,121.195961
2019-06-07,45.72463226,53.11116791,124.5904541
2019-06-10,46.30895615,53.82559967,125.7282562
2019-06-11,46.84521103,53.74289703,125.2541962
2019-06-12,46.69611359,53.65869904,124.6757736
2019-06-13,46.68648529,54.24359512,125.4627762
2019-06-14,46.34743881,54.07321167,125.5860367
2019-06-17,46.62396622,54.42943192,125.9653244
2019-06-18,47.72050095,54.98244476,128.1555786
2019-06-19,47.58102798,54.91917038,128.6580963
2019-06-20,47.96336746,55.37203979,129.8528137
2019-06-21,47.79985046,55.89317322,129.8717957
2019-06-24,47.75175858,55.5763092,130.6397858
2019-06-25,47.02796173,54.12303162,126.5152206
2019-06-26,48.04512405,53.79670715,126.9893494
2019-06-27,48.03070831,53.60787964,127.197937
2019-06-28,47.59305191,53.852005,127.0177994
2019-07-01,48.4659462,54.70095444,128.6486816
2019-07-02,48.74969482,55.36357498,129.5019836
2019-07-03,49.15368652,55.87822342,130.3364105
2019-07-05,49.11039734,56.37693024,129.9571075
2019-07-08,48.09803009,55.61766052,129.8623199
2019-07-09,48.39141083,56.04014587,129.3881836
2019-07-10,48.86993027,56.81983948,130.7062225
2019-07-11,48.51403809,57.00567245,131.2276764
2019-07-12,48.88676453,57.04004669,131.701767
2019-07-15,49.34604645,57.3110733,131.701767
2019-07-16,49.17531967,57.47249603,129.9761047
2019-07-17,48.89878464,57.11229324,129.2080688
2019-07-18,49.45426178,57.11129379,129.3502808
2019-07-19,48.71601868,56.30270004,129.5399475
2019-07-22,49.82939148,56.6997757,131.2561035
2019-07-23,50.21894073,57.10531616,132.071579
2019-07-24,50.17807007,56.68681717,133.4274597
